invoice_date,job_card_date,business_partner_name,vehicle_no,vehicle_model,current_km_reading,invoice_line_text,year,month,units_sold,system_category,refined_system_category
2018-10-30,2018-10-30,pathXXXXXXXXXX,KA50V8XXXX,BAJAJ AVENGER STREET 220,24677,FORK BEND,2018,October,1,Suspension & Wheels,Miscellaneous
2018-10-30,2018-10-30,pathXXXXXXXXXX,KA50V8XXXX,BAJAJ AVENGER STREET 220,24677,SPEEDOMETER CABLE,2018,October,1,Miscellaneous,Miscellaneous
2018-10-30,2018-10-30,pathXXXXXXXXXX,KA50V8XXXX,BAJAJ AVENGER STREET 220,24677,WELDING,2018,October,1,Miscellaneous,Miscellaneous
2018-10-30,2018-10-30,pathXXXXXXXXXX,KA50V8XXXX,BAJAJ AVENGER STREET 220,24677,AIR FILTER,2018,October,1,Miscellaneous,Miscellaneous
2018-10-30,2018-10-30,pathXXXXXXXXXX,KA50V8XXXX,BAJAJ AVENGER STREET 220,24677,FORK CONE SET,2018,October,1,Suspension & Wheels,Miscellaneous
2018-10-30,2018-10-30,pathXXXXXXXXXX,KA50V8XXXX,BAJAJ AVENGER STREET 220,24677,DISC OIL,2018,October,1,Braking System,Miscellaneous
2018-10-30,2018-10-30,pathXXXXXXXXXX,KA50V8XXXX,BAJAJ AVENGER STREET 220,24677,FORK OVERHUAL,2018,October,1,Suspension & Wheels,Miscellaneous
2018-10-30,2018-10-30,RAMAXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 150,3713,POLISH,2018,October,1,General Service & Labour,Miscellaneous
2018-10-30,2018-10-30,RAMAXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 150,3713,3M OIL,2018,October,1,Miscellaneous,Miscellaneous
2018-10-30,2018-10-30,RAMAXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 150,3713,CONSUMABLES,2018,October,1,Miscellaneous,Miscellaneous
2018-10-30,2018-10-30,RAMAXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 150,3713,AIR FILTER,2018,October,1,Miscellaneous,Miscellaneous
2018-10-30,2018-10-30,sayeXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR NS 200,825,3M OIL,2018,October,1,Miscellaneous,Miscellaneous
2018-10-30,2018-10-30,sayeXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR NS 200,825,OIL FILTER,2018,October,1,Miscellaneous,Miscellaneous
2018-10-30,2018-10-30,sayeXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR NS 200,825,POLISH,2018,October,1,General Service & Labour,Miscellaneous
2018-10-30,2018-10-30,sayeXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR NS 200,825,CONSUMABLES,2018,October,1,Miscellaneous,Miscellaneous
2018-10-31,2018-10-31,basaXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 220,4141,CONSUMABLES,2018,October,1,Miscellaneous,Miscellaneous
2018-10-31,2018-10-31,basaXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 220,4141,POLISH,2018,October,1,General Service & Labour,Miscellaneous
2018-10-31,2018-10-31,basaXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 220,4141,HANDLE BAR,2018,October,1,Miscellaneous,Miscellaneous
2018-10-31,2018-10-31,basaXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 220,4141,3M OIL,2018,October,1,Miscellaneous,Miscellaneous
2018-10-31,2018-10-31,deepXXXXXXXXXX,KA07W4XXXX,BAJAJ DISCOVER 125,49354,OIL FILTER,2018,October,1,Miscellaneous,Miscellaneous
2018-10-31,2018-10-31,deepXXXXXXXXXX,KA07W4XXXX,BAJAJ DISCOVER 125,49354,DC KIT,2018,October,1,Miscellaneous,Miscellaneous
2018-10-31,2018-10-31,deepXXXXXXXXXX,KA07W4XXXX,BAJAJ DISCOVER 125,49354,AIR FILTER,2018,October,1,Miscellaneous,Miscellaneous
2018-10-31,2018-10-31,sanjXXXXXXXXXX,KA03JDXXXX,BAJAJ PULSAR 180,25461,DISC OVERHUAL,2018,October,1,Braking System,Miscellaneous
2018-10-31,2018-10-31,sanjXXXXXXXXXX,KA03JDXXXX,BAJAJ PULSAR 180,25461,AIR FILTER,2018,October,1,Miscellaneous,Miscellaneous
2018-10-31,2018-10-31,sanjXXXXXXXXXX,KA03JDXXXX,BAJAJ PULSAR 180,25461,SPARK PLUG,2018,October,1,Miscellaneous,Miscellaneous
2018-10-31,2018-10-31,sanjXXXXXXXXXX,KA03JDXXXX,BAJAJ PULSAR 180,25461,DISC OIL,2018,October,1,Braking System,Miscellaneous
2018-10-31,2018-10-31,sanjXXXXXXXXXX,KA03JDXXXX,BAJAJ PULSAR 180,25461,MASTER CYLENDER,2018,October,1,Miscellaneous,Miscellaneous
2018-10-31,2018-10-31,ankiXXXXXXXXXX,MH12MTXXXX,BAJAJ AVENGER STREET 220,27527,AIR FILTER,2018,October,1,Miscellaneous,Miscellaneous
2018-10-31,2018-10-31,EYLAXXXXXXXXXX,EYLAVAXXXX,BAJAJ CT 100,759,3M OIL,2018,October,1,Miscellaneous,Miscellaneous
2018-10-31,2018-10-31,EYLAXXXXXXXXXX,EYLAVAXXXX,BAJAJ CT 100,759,TANK COVER,2018,October,1,Fuel System,Miscellaneous
2018-10-31,2018-10-31,EYLAXXXXXXXXXX,EYLAVAXXXX,BAJAJ CT 100,759,POLISH,2018,October,1,General Service & Labour,Miscellaneous
2018-10-31,2018-10-31,EYLAXXXXXXXXXX,EYLAVAXXXX,BAJAJ CT 100,759,CONSUMABLES,2018,October,1,Miscellaneous,Miscellaneous
2018-10-31,2018-10-31,M naXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR NS 200,601,OIL FILTER,2018,October,1,Miscellaneous,Miscellaneous
2018-10-31,2018-10-31,M naXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR NS 200,601,3M OIL,2018,October,1,Miscellaneous,Miscellaneous
2018-10-31,2018-10-31,M naXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR NS 200,601,CONSUMABLES,2018,October,1,Miscellaneous,Miscellaneous
2018-10-31,2018-10-31,M naXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR NS 200,601,POLISH,2018,October,1,General Service & Labour,Miscellaneous
2018-10-31,2018-10-31,leslXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR NS 200,1973,OIL FILTER,2018,October,1,Miscellaneous,Miscellaneous
2018-10-31,2018-10-31,leslXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR NS 200,1973,CONSUMABLES,2018,October,1,Miscellaneous,Miscellaneous
2018-10-31,2018-10-31,leslXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR NS 200,1973,3M OIL,2018,October,1,Miscellaneous,Miscellaneous
2018-01-11,2018-01-11,dineXXXXXXXXXX,KA05KNXXXX,BAJAJ PULSAR 150,871,CONSUMABLES,2018,January,1,Miscellaneous,Miscellaneous
2018-01-11,2018-01-11,dineXXXXXXXXXX,KA05KNXXXX,BAJAJ PULSAR 150,871,3M OIL,2018,January,1,Miscellaneous,Miscellaneous
2018-01-11,2018-01-11,dineXXXXXXXXXX,KA05KNXXXX,BAJAJ PULSAR 150,871,POLISH,2018,January,1,General Service & Labour,Miscellaneous
2018-01-11,2018-01-11,Vvs XXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,269,3M OIL,2018,January,1,Miscellaneous,Miscellaneous
2018-01-11,2018-01-11,Vvs XXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,269,CONSUMABLES,2018,January,1,Miscellaneous,Miscellaneous
2018-01-11,2018-01-11,Vvs XXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,269,POLISH,2018,January,1,General Service & Labour,Miscellaneous
2018-01-11,2018-01-11,sumiXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,11087,DISC OIL,2018,January,1,Braking System,Miscellaneous
2018-01-11,2018-01-11,sumiXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,11087,AIR FILTER,2018,January,1,Miscellaneous,Miscellaneous
2018-01-11,2018-01-11,sumiXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,11087,TANK COVER,2018,January,1,Fuel System,Miscellaneous
2018-01-11,2018-01-11,charXXXXXXXXXX,KA53ELXXXX,BAJAJ AVENGER STREET 220,19568,DISC OIL,2018,January,1,Braking System,Miscellaneous
2018-01-11,2018-01-11,charXXXXXXXXXX,KA53ELXXXX,BAJAJ AVENGER STREET 220,19568,AIR FILTER,2018,January,1,Miscellaneous,Miscellaneous
2018-01-11,2018-01-11,ashiXXXXXXXXXX,KA53ELXXXX,BAJAJ PULSAR 150,30255,DISC PUMP KIT,2018,January,1,Braking System,Miscellaneous
2018-01-11,2018-01-11,ashiXXXXXXXXXX,KA53ELXXXX,BAJAJ PULSAR 150,30255,DISC OIL,2018,January,1,Braking System,Miscellaneous
2018-01-11,2018-01-11,pawaXXXXXXXXXX,KA50Y7XXXX,BAJAJ DISCOVER 125,6427,3M OIL,2018,January,1,Miscellaneous,Miscellaneous
2018-01-11,2018-01-11,pawaXXXXXXXXXX,KA50Y7XXXX,BAJAJ DISCOVER 125,6427,OIL FILTER,2018,January,1,Miscellaneous,Miscellaneous
2018-01-11,2018-01-11,pawaXXXXXXXXXX,KA50Y7XXXX,BAJAJ DISCOVER 125,6427,POLISH,2018,January,1,General Service & Labour,Miscellaneous
2018-01-11,2018-01-11,pawaXXXXXXXXXX,KA50Y7XXXX,BAJAJ DISCOVER 125,6427,CONSUMABLES,2018,January,1,Miscellaneous,Miscellaneous
2018-01-11,2018-01-11,charXXXXXXXXXX,KA53EYXXXX,BAJAJ DISCOVER 125,371,OIL FILTER,2018,January,1,Miscellaneous,Miscellaneous
2018-01-11,2018-01-11,charXXXXXXXXXX,KA53EYXXXX,BAJAJ DISCOVER 125,371,POLISH,2018,January,1,General Service & Labour,Miscellaneous
2018-01-11,2018-01-11,charXXXXXXXXXX,KA53EYXXXX,BAJAJ DISCOVER 125,371,CONSUMABLES,2018,January,1,Miscellaneous,Miscellaneous
2018-01-11,2018-01-11,charXXXXXXXXXX,KA53EYXXXX,BAJAJ DISCOVER 125,371,3M OIL,2018,January,1,Miscellaneous,Miscellaneous
2018-01-11,2018-01-11,sachXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,10210,DISC OIL,2018,January,1,Braking System,Miscellaneous
2018-01-11,2018-01-11,sachXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,10210,AIR FILTER,2018,January,1,Miscellaneous,Miscellaneous
2018-01-11,2018-01-11,HARIXXXXXXXXXX,KA53EWXXXX,BAJAJ V150,7206,AIR FILTER,2018,January,1,Miscellaneous,Miscellaneous
2018-01-11,2018-01-11,HARIXXXXXXXXXX,KA53EWXXXX,BAJAJ V150,7206,DISC OIL,2018,January,1,Braking System,Miscellaneous
2018-01-11,2018-01-11,HARIXXXXXXXXXX,KA53EWXXXX,BAJAJ V150,7206,OIL FILTER,2018,January,1,Miscellaneous,Miscellaneous
2018-01-11,2018-01-11,HARIXXXXXXXXXX,KA53EWXXXX,BAJAJ V150,7206,SPARK PLUG,2018,January,1,Miscellaneous,Miscellaneous
2018-01-11,2018-01-11,gandXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,632,3M OIL,2018,January,1,Miscellaneous,Miscellaneous
2018-01-11,2018-01-11,gandXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,632,POLISH,2018,January,1,General Service & Labour,Miscellaneous
2018-01-11,2018-01-11,gandXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,632,CONSUMABLES,2018,January,1,Miscellaneous,Miscellaneous
2018-02-11,2018-02-11,gopiXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,2494,3M OIL,2018,February,1,Miscellaneous,Miscellaneous
2018-02-11,2018-02-11,gopiXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,2494,AIR FILTER,2018,February,1,Miscellaneous,Miscellaneous
2018-02-11,2018-02-11,gopiXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,2494,CONSUMABLES,2018,February,1,Miscellaneous,Miscellaneous
2018-02-11,2018-02-11,gopiXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,2494,POLISH,2018,February,1,General Service & Labour,Miscellaneous
2018-02-11,2018-02-11,nareXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,7417,AIR FILTER,2018,February,1,Miscellaneous,Miscellaneous
2018-02-11,2018-02-11,DANNXXXXXXXXXX,KA51EPXXXX,BAJAJ PULSAR AS 200,20569,OIL FILTER,2018,February,1,Miscellaneous,Miscellaneous
2018-02-11,2018-02-11,DANNXXXXXXXXXX,KA51EPXXXX,BAJAJ PULSAR AS 200,20569,DISC OIL,2018,February,1,Braking System,Miscellaneous
2018-02-11,2018-02-11,asitXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,770,POLISH,2018,February,1,General Service & Labour,Miscellaneous
2018-02-11,2018-02-11,asitXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,770,CONSUMABLES,2018,February,1,Miscellaneous,Miscellaneous
2018-02-11,2018-02-11,asitXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,770,3M OIL,2018,February,1,Miscellaneous,Miscellaneous
2018-02-11,2018-02-11,bharXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 180,4846,3M OIL,2018,February,1,Miscellaneous,Miscellaneous
2018-02-11,2018-02-11,bharXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 180,4846,CONSUMABLES,2018,February,1,Miscellaneous,Miscellaneous
2018-02-11,2018-02-11,bharXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 180,4846,POLISH,2018,February,1,General Service & Labour,Miscellaneous
2018-02-11,2018-02-11,bharXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 180,4846,AIR FILTER,2018,February,1,Miscellaneous,Miscellaneous
2018-02-11,2018-02-11,om pXXXXXXXXXX,KA53EYXXXX,BAJAJ CT 100,1780,3M OIL,2018,February,1,Miscellaneous,Miscellaneous
2018-02-11,2018-02-11,om pXXXXXXXXXX,KA53EYXXXX,BAJAJ CT 100,1780,CONSUMABLES,2018,February,1,Miscellaneous,Miscellaneous
2018-02-11,2018-02-11,om pXXXXXXXXXX,KA53EYXXXX,BAJAJ CT 100,1780,POLISH,2018,February,1,General Service & Labour,Miscellaneous
2018-02-11,2018-02-11,muraXXXXXXXXXX,KA51EUXXXX,BAJAJ PULSAR 150,19559,DISC OIL,2018,February,1,Braking System,Miscellaneous
2018-02-11,2018-02-11,muraXXXXXXXXXX,KA51EUXXXX,BAJAJ PULSAR 150,19559,AIR FILTER,2018,February,1,Miscellaneous,Miscellaneous
2018-02-11,2018-02-11,RUPEXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,5730,CONSUMABLES,2018,February,1,Miscellaneous,Miscellaneous
2018-02-11,2018-02-11,RUPEXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,5730,POLISH,2018,February,1,General Service & Labour,Miscellaneous
2018-02-11,2018-02-11,RUPEXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,5730,AIR FILTER,2018,February,1,Miscellaneous,Miscellaneous
2018-02-11,2018-02-11,RUPEXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,5730,3M OIL,2018,February,1,Miscellaneous,Miscellaneous
2018-03-11,2018-03-11,ambrXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR RS 200,621,CONSUMABLES,2018,March,1,Miscellaneous,Miscellaneous
2018-03-11,2018-03-11,ambrXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR RS 200,621,3M OIL,2018,March,1,Miscellaneous,Miscellaneous
2018-03-11,2018-03-11,ambrXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR RS 200,621,OIL FILTER,2018,March,1,Miscellaneous,Miscellaneous
2018-03-11,2018-03-11,ambrXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR RS 200,621,POLISH,2018,March,1,General Service & Labour,Miscellaneous
2018-03-11,2018-03-11,ambrXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR RS 200,621,COOLANT OIL,2018,March,1,Miscellaneous,Miscellaneous
2018-03-11,2018-03-11,ABIRXXXXXXXXXX,TN11Y1XXXX,BAJAJ PULSAR NS 200,46100,OIL FILTER,2018,March,1,Miscellaneous,Miscellaneous
2018-03-11,2018-03-11,ABIRXXXXXXXXXX,TN11Y1XXXX,BAJAJ PULSAR NS 200,46100,AIR FILTER,2018,March,1,Miscellaneous,Miscellaneous
2018-03-11,2018-03-11,VINEXXXXXXXXXX,KA01EPXXXX,BAJAJ PULSAR LS135,0,DISC OIL,2018,March,1,Braking System,Miscellaneous
2018-03-11,2018-03-11,VINEXXXXXXXXXX,KA01EPXXXX,BAJAJ PULSAR LS135,0,OIL FILTER,2018,March,1,Miscellaneous,Miscellaneous
2018-03-11,2018-03-11,VINEXXXXXXXXXX,KA01EPXXXX,BAJAJ PULSAR LS135,0,AIR FILTER,2018,March,1,Miscellaneous,Miscellaneous
2018-03-11,2018-03-11,VINEXXXXXXXXXX,KA01EPXXXX,BAJAJ PULSAR LS135,0,DISC PLATE,2018,March,1,Braking System,Miscellaneous
2018-03-11,2018-03-11,VINEXXXXXXXXXX,KA01EPXXXX,BAJAJ PULSAR LS135,0,ACCELATOR CABLE,2018,March,1,Miscellaneous,Miscellaneous
2018-03-11,2018-03-11,VINEXXXXXXXXXX,KA01EPXXXX,BAJAJ PULSAR LS135,0,DISC OVERHUAL,2018,March,1,Braking System,Miscellaneous
2018-03-11,2018-03-11,VINEXXXXXXXXXX,KA01EPXXXX,BAJAJ PULSAR LS135,0,SWITCH,2018,March,1,Electrical,Miscellaneous
2018-03-11,2018-03-11,VINEXXXXXXXXXX,KA01EPXXXX,BAJAJ PULSAR LS135,0,DISC PUMP KIT,2018,March,1,Braking System,Miscellaneous
2018-03-11,2018-03-11,reetXXXXXXXXXX,KA53EXXXXX,BAJAJ PLATINA,3039,AIR FILTER,2018,March,1,Miscellaneous,Miscellaneous
2018-03-11,2018-03-11,reetXXXXXXXXXX,KA53EXXXXX,BAJAJ PLATINA,3039,CONSUMABLES,2018,March,1,Miscellaneous,Miscellaneous
2018-03-11,2018-03-11,reetXXXXXXXXXX,KA53EXXXXX,BAJAJ PLATINA,3039,POLISH,2018,March,1,General Service & Labour,Miscellaneous
2018-03-11,2018-03-11,reetXXXXXXXXXX,KA53EXXXXX,BAJAJ PLATINA,3039,3M OIL,2018,March,1,Miscellaneous,Miscellaneous
2018-03-11,2018-03-11,reetXXXXXXXXXX,KA53EXXXXX,BAJAJ PLATINA,3039,OIL FILTER,2018,March,1,Miscellaneous,Miscellaneous
2018-03-11,2018-03-11,gourXXXXXXXXXX,KA53C9XXXX,BAJAJ PULSAR 180,17752,FOG LAMP,2018,March,1,Miscellaneous,Miscellaneous
2018-03-11,2018-03-11,gourXXXXXXXXXX,KA53C9XXXX,BAJAJ PULSAR 180,17752,SPARK PLUG,2018,March,1,Miscellaneous,Miscellaneous
2018-03-11,2018-03-11,gourXXXXXXXXXX,KA53C9XXXX,BAJAJ PULSAR 180,17752,AIR FILTER,2018,March,1,Miscellaneous,Miscellaneous
2018-03-11,2018-03-11,gourXXXXXXXXXX,KA53C9XXXX,BAJAJ PULSAR 180,17752,DISC OIL,2018,March,1,Braking System,Miscellaneous
2018-03-11,2018-03-11,gourXXXXXXXXXX,KA53C9XXXX,BAJAJ PULSAR 180,17752,FORK OVERHUAL,2018,March,1,Suspension & Wheels,Miscellaneous
2018-03-11,2018-03-11,AVINXXXXXXXXXX,KA51ERXXXX,BAJAJ DISCOVER 125,18359,DISC PUMP KIT,2018,March,1,Braking System,Miscellaneous
2018-03-11,2018-03-11,AVINXXXXXXXXXX,KA51ERXXXX,BAJAJ DISCOVER 125,18359,AIR FILTER,2018,March,1,Miscellaneous,Miscellaneous
2018-03-11,2018-03-11,AVINXXXXXXXXXX,KA51ERXXXX,BAJAJ DISCOVER 125,18359,DISC OVERHUAL,2018,March,1,Braking System,Miscellaneous
2018-03-11,2018-03-11,AVINXXXXXXXXXX,KA51ERXXXX,BAJAJ DISCOVER 125,18359,DISC OIL,2018,March,1,Braking System,Miscellaneous
